Year,Region,Value
2022,27_reg_Sumy,0.68
2022,28_reg_Ternopil,0.76
2022,29_reg_Kharkiv,0.50
2022,30_reg_Kherson,0.17
2022,31_reg_Khmelnytskiy,0.51
2022,32_reg_Cherkasy,0.62
2022,33_reg_Chernivtsi,0.42
2022,34_reg_Chernihiv,0.87
2022,Kyiv_city,0.24
2022,city_Sevastopol,
2023,,0.45
2023,autonomous_Republic_of_Crimea,
2023,11_reg_Vinnytsya,0.43
2023,12_reg_Volyn,0.46
2023,13_reg_Dnipropetrovsk,0.08
2023,14_reg_Donetsk,0.82
2023,15_reg_Zhytomyr,0.56
2023,16_reg_Zakarpattya,0.33
2023,17_reg_Zaporizhzhya,0.65
2023,18_reg_Ivano-Frankivsk,0.45
2023,19_reg_Kyiv,0.47
2023,20_reg_Kirovohrad,0.77
2023,21_reg_Luhansk,0.39
2023,22_reg_Lviv,0.26
2023,23_reg_Mykolayiv,0.21
2023,24_reg_Odesa,0.68
2023,25_reg_Poltava,0.39
2023,26_reg_Rivne,0.33
2023,27_reg_Sumy,0.62
2023,28_reg_Ternopil,1.26
2023,29_reg_Kharkiv,0.48
2023,30_reg_Kherson,0.32
2023,31_reg_Khmelnytskiy,0.85
2023,32_reg_Cherkasy,0.49
2023,33_reg_Chernivtsi,0.37
2023,34_reg_Chernihiv,0.90
2023,Kyiv_city,0.36
2023,city_Sevastopol,
2024,,1.15
2024,autonomous_Republic_of_Crimea,
2024,11_reg_Vinnytsya,0.86
2024,12_reg_Volyn,1.34
2024,13_reg_Dnipropetrovsk,1.72
2024,14_reg_Donetsk,0.99
2024,15_reg_Zhytomyr,1.00
2024,16_reg_Zakarpattya,0.87
2024,17_reg_Zaporizhzhya,1.61
2024,18_reg_Ivano-Frankivsk,0.72
2024,19_reg_Kyiv,0.56
2024,20_reg_Kirovohrad,1.66
2024,21_reg_Luhansk,0.00
2024,22_reg_Lviv,1.10
2024,23_reg_Mykolayiv,1.77
2024,24_reg_Odesa,0.83
2024,25_reg_Poltava,1.66
2024,26_reg_Rivne,1.34
2024,27_reg_Sumy,3.11
2024,28_reg_Ternopil,1.01
2024,29_reg_Kharkiv,1.96
2024,30_reg_Kherson,0.07
2024,31_reg_Khmelnytskiy,1.07
2024,32_reg_Cherkasy,0.94
2024,33_reg_Chernivtsi,0.98
2024,34_reg_Chernihiv,1.65
2024,Kyiv_city,0.43
2024,city_Sevastopol,
2025,,1.48
2025,autonomous_Republic_of_Crimea,
2025,11_reg_Vinnytsya,1.32
2025,12_reg_Volyn,1.83
2025,13_reg_Dnipropetrovsk,2.05
2025,14_reg_Donetsk,0.94
2025,15_reg_Zhytomyr,1.65
2025,16_reg_Zakarpattya,1.00
2025,17_reg_Zaporizhzhya,1.86
2025,18_reg_Ivano-Frankivsk,1.06
2025,19_reg_Kyiv,0.89
2025,20_reg_Kirovohrad,2.59
2025,21_reg_Luhansk,0.00
2025,22_reg_Lviv,1.28
2025,23_reg_Mykolayiv,2.41
2025,24_reg_Odesa,1.24
2025,25_reg_Poltava,2.08
2025,26_reg_Rivne,1.85
2025,27_reg_Sumy,4.00
2025,28_reg_Ternopil,1.63
2025,29_reg_Kharkiv,2.35
2025,30_reg_Kherson,1.36
2025,31_reg_Khmelnytskiy,1.46
2025,32_reg_Cherkasy,1.41
2025,33_reg_Chernivtsi,1.29
2025,34_reg_Chernihiv,2.37
2025,Kyiv_city,0.58
2025,city_Sevastopol,
