Year,Region,Value
2019,19_reg_Kyiv,14.0
2019,20_reg_Kirovohrad,15.0
2019,21_reg_Luhansk,12.0
2019,22_reg_Lviv,10.0
2019,23_reg_Mykolayiv,14.0
2019,24_reg_Odesa,10.0
2019,25_reg_Poltava,15.0
2019,26_reg_Rivne,13.0
2019,27_reg_Sumy,12.0
2019,28_reg_Ternopil,12.0
2019,29_reg_Kharkiv,10.0
2019,30_reg_Kherson,15.0
2019,31_reg_Khmelnytskiy,16.0
2019,32_reg_Cherkasy,14.0
2019,33_reg_Chernivtsi,12.0
2019,34_reg_Chernihiv,12.0
2019,Kyiv_city,11.0
2019,city_Sevastopol,
2020,,11.0
2020,autonomous_Republic_of_Crimea,
2020,11_reg_Vinnytsya,11.0
2020,12_reg_Volyn,15.0
2020,13_reg_Dnipropetrovsk,8.0
2020,14_reg_Donetsk,11.0
2020,15_reg_Zhytomyr,13.0
2020,16_reg_Zakarpattya,13.0
2020,17_reg_Zaporizhzhya,11.0
2020,18_reg_Ivano-Frankivsk,11.0
2020,19_reg_Kyiv,13.0
2020,20_reg_Kirovohrad,12.0
2020,21_reg_Luhansk,10.0
2020,22_reg_Lviv,10.0
2020,23_reg_Mykolayiv,14.0
2020,24_reg_Odesa,10.0
2020,25_reg_Poltava,15.0
2020,26_reg_Rivne,11.0
2020,27_reg_Sumy,13.0
2020,28_reg_Ternopil,12.0
2020,29_reg_Kharkiv,11.0
2020,30_reg_Kherson,16.0
2020,31_reg_Khmelnytskiy,13.0
2020,32_reg_Cherkasy,13.0
2020,33_reg_Chernivtsi,14.0
2020,34_reg_Chernihiv,12.0
2020,Kyiv_city,11.0
2020,city_Sevastopol,
2021,,10.0
2021,autonomous_Republic_of_Crimea,
2021,11_reg_Vinnytsya,10.0
2021,12_reg_Volyn,14.0
2021,13_reg_Dnipropetrovsk,5.0
2021,14_reg_Donetsk,10.0
2021,15_reg_Zhytomyr,13.0
2021,16_reg_Zakarpattya,11.0
2021,17_reg_Zaporizhzhya,9.0
2021,18_reg_Ivano-Frankivsk,10.0
2021,19_reg_Kyiv,12.0
2021,20_reg_Kirovohrad,11.0
2021,21_reg_Luhansk,10.0
2021,22_reg_Lviv,9.0
2021,23_reg_Mykolayiv,13.0
2021,24_reg_Odesa,9.0
2021,25_reg_Poltava,12.0
2021,26_reg_Rivne,11.0
2021,27_reg_Sumy,13.0
2021,28_reg_Ternopil,11.0
2021,29_reg_Kharkiv,10.0
2021,30_reg_Kherson,15.0
2021,31_reg_Khmelnytskiy,10.0
2021,32_reg_Cherkasy,11.0
2021,33_reg_Chernivtsi,13.0
2021,34_reg_Chernihiv,11.0
2021,Kyiv_city,10.0
2021,city_Sevastopol,
2022,,10.0
2022,autonomous_Republic_of_Crimea,
2022,11_reg_Vinnytsya,8.0
2022,12_reg_Volyn,14.0
2022,13_reg_Dnipropetrovsk,5.0
2022,14_reg_Donetsk,12.0
2022,15_reg_Zhytomyr,13.0
2022,16_reg_Zakarpattya,11.0
2022,17_reg_Zaporizhzhya,8.0
2022,18_reg_Ivano-Frankivsk,11.0
2022,19_reg_Kyiv,11.0
2022,20_reg_Kirovohrad,10.0
2022,21_reg_Luhansk,7.0
2022,22_reg_Lviv,9.0
2022,23_reg_Mykolayiv,12.0
2022,24_reg_Odesa,10.0
2022,25_reg_Poltava,13.0
2022,26_reg_Rivne,12.0
2022,27_reg_Sumy,12.0
2022,28_reg_Ternopil,10.0
2022,29_reg_Kharkiv,9.0
2022,30_reg_Kherson,15.0
2022,31_reg_Khmelnytskiy,11.0
2022,32_reg_Cherkasy,11.0
2022,33_reg_Chernivtsi,8.0
2022,34_reg_Chernihiv,11.0
2022,Kyiv_city,10.0
2022,city_Sevastopol,
2023,,11.0
2023,autonomous_Republic_of_Crimea,
2023,11_reg_Vinnytsya,9.0
2023,12_reg_Volyn,13.0
2023,13_reg_Dnipropetrovsk,8.0
2023,14_reg_Donetsk,15.0
2023,15_reg_Zhytomyr,15.0
2023,16_reg_Zakarpattya,13.0
2023,17_reg_Zaporizhzhya,9.0
2023,18_reg_Ivano-Frankivsk,12.0
2023,19_reg_Kyiv,14.0
2023,20_reg_Kirovohrad,11.0
2023,21_reg_Luhansk,4.0
2023,22_reg_Lviv,10.0
2023,23_reg_Mykolayiv,14.0
2023,24_reg_Odesa,10.0
2023,25_reg_Poltava,13.0
2023,26_reg_Rivne,11.0
2023,27_reg_Sumy,12.0
2023,28_reg_Ternopil,11.0
2023,29_reg_Kharkiv,12.0
2023,30_reg_Kherson,15.0
2023,31_reg_Khmelnytskiy,12.0
2023,32_reg_Cherkasy,12.0
2023,33_reg_Chernivtsi,8.0
2023,34_reg_Chernihiv,12.0
2023,Kyiv_city,10.0
2023,city_Sevastopol,
2024,,10.0
2024,autonomous_Republic_of_Crimea,
2024,11_reg_Vinnytsya,10.0
2024,12_reg_Volyn,11.0
2024,13_reg_Dnipropetrovsk,8.0
2024,14_reg_Donetsk,9.0
2024,15_reg_Zhytomyr,16.0
2024,16_reg_Zakarpattya,14.0
2024,17_reg_Zaporizhzhya,8.0
2024,18_reg_Ivano-Frankivsk,12.0
2024,19_reg_Kyiv,13.0
2024,20_reg_Kirovohrad,10.0
2024,21_reg_Luhansk,1.0
2024,22_reg_Lviv,11.0
2024,23_reg_Mykolayiv,14.0
2024,24_reg_Odesa,9.0
2024,25_reg_Poltava,12.0
2024,26_reg_Rivne,11.0
2024,27_reg_Sumy,9.0
2024,28_reg_Ternopil,11.0
2024,29_reg_Kharkiv,10.0
2024,30_reg_Kherson,10.0
2024,31_reg_Khmelnytskiy,12.0
2024,32_reg_Cherkasy,12.0
2024,33_reg_Chernivtsi,8.0
2024,34_reg_Chernihiv,12.0
2024,Kyiv_city,10.0
2024,city_Sevastopol,
